repo,issue_id,title,state,created_at,closed_at,issue_type
farm-fe/farm,1793,[Bug Report]: 使用vite插件vite-plugin-compression不会压缩从public文件夹复制到dist文件夹的文件,closed,2024-09-26,2026-03-28,Bug
pocketbase/pocketbase,7686,Feature Request: Support WebP thumb output (currently downgrades to PNG),closed,2026-05-09,2026-05-10,Feature Request
pocketbase/pocketbase,7685,Unable to Preview PDF Files,closed,2026-05-09,2026-05-09,Question
pocketbase/pocketbase,7683,[Admin UI] dropdown discrepancies between firefox and chrome,closed,2026-05-07,2026-05-07,Question
pocketbase/pocketbase,7681,"Incorrect validation on ""Application URL""",closed,2026-05-06,2026-05-06,Question
pocketbase/pocketbase,6410,Feature Request: Option to exclude IPs/Subnets from rate-limiting,closed,2025-02-05,2026-05-05,Feature Request
pocketbase/pocketbase,7678,OAuth2 Link get removed After Mail Verification,closed,2026-05-04,2026-05-05,Question
pocketbase/pocketbase,7677,Cannot preview audio files: “Cannot preview the file”,closed,2026-05-03,2026-05-04,Question
pocketbase/pocketbase,7673,Generated collection migrations can fail on fresh installs,closed,2026-04-28,2026-04-28,Bug
pocketbase/pocketbase,7672,"Feature Request - Collapsable desktop ""collections"" / side menu",open,2026-04-28,,Feature Request
pocketbase/pocketbase,7670,[Admin UI] Apply button does not show up for password editing.,closed,2026-04-27,2026-04-27,Question
pocketbase/pocketbase,7668,UI Issue - Rich Text editor content not clearly readable in dark mode,closed,2026-04-27,2026-04-27,Question
pocketbase/pocketbase,7665,Feature request: allow different url in ghupdate,closed,2026-04-24,2026-04-27,Feature Request
pocketbase/pocketbase,7667,[Feature Request] Upload progress indicator for backup restoration,open,2026-04-26,,Feature Request
pocketbase/pocketbase,7666,Support automatic server-side auth loading from cookies for SSR routes,closed,2026-04-25,2026-04-25,Feature Request
pocketbase/pocketbase,7664,Collection API Rules UI Bug,closed,2026-04-24,2026-04-24,Bug
pocketbase/pocketbase,7660,Bug: Relations are cleared when pressing enter,closed,2026-04-23,2026-04-24,Bug
pocketbase/pocketbase,7659,Can't point to an ipv6 address on smtp server configuration,closed,2026-04-23,2026-04-24,Feature Request
pocketbase/pocketbase,7661,How to reset the admin password?,closed,2026-04-23,2026-04-23,Question
pocketbase/pocketbase,7655,UI: backup list has no scrollbar when many backups are present,closed,2026-04-22,2026-04-22,Question
pocketbase/pocketbase,7654,"Bug: On browsers that are not so up-to-date, the background management interface cannot be opened.",closed,2026-04-22,2026-04-22,Bug
pocketbase/pocketbase,7653,Bug: WYSIWYG floating panel,closed,2026-04-21,2026-04-21,Bug
pocketbase/pocketbase,7651,"[UI]: Field type picker appears in top-left corner instead of anchored below the ""New field"" button",closed,2026-04-20,2026-04-20,Question
pocketbase/pocketbase,7650,UI Freezes 0.37.1,closed,2026-04-20,2026-04-20,Question
pocketbase/pocketbase,7649,Log data with <> not displayed correctly in admin dashboard,closed,2026-04-20,2026-04-20,Question
pocketbase/pocketbase,593,Feature request : i18n support for emails and application settings,open,2022-09-21,,Feature Request
pocketbase/pocketbase,7646,Bug: unset max value in number input is evaluated as 0,closed,2026-04-19,2026-04-19,Bug
pocketbase/pocketbase,5096,Proposal: Hide record create and edit controls,closed,2024-06-18,2026-04-18,Question
pocketbase/pocketbase,7186,Feature Request: Ability to Embed Video Files in Editor,closed,2025-09-17,2026-04-18,Feature Request
pocketbase/pocketbase,7548,[Feature] Build without UI flag,closed,2026-02-27,2026-04-18,Feature Request
get-convex/convex-backend,468,"Permissioning bugs with convex deploy key, leads to workos environments that cannot be deleted.",open,2026-05-07,,Bug
get-convex/convex-backend,130,Remote IP address in queries/mutations/actions,closed,2025-06-27,2026-05-08,Feature Request
get-convex/convex-backend,288,Respect port settings for local deployments,open,2025-12-23,,Question
get-convex/convex-backend,312,Convex isolate restarts during embeddings (memory_carry_over TooMuchMemoryCarryOver),open,2026-01-12,,Performance
get-convex/convex-backend,467,CLI improvement: Convex Component Import Diagnostics Can Fail Opaquely And Break Dashboard/Push,open,2026-05-07,,Bug
get-convex/convex-backend,466,Self-hosted: ~4m26s of query rejections after `convex deploy` when WS sessions are active (CPU idle),open,2026-05-06,,Question
get-convex/convex-backend,454,npx convex ai-files install creates Windows junctions that Git cannot track,open,2026-04-25,,Installation
get-convex/convex-backend,463,function-spec doesnt produce full output when piped,open,2026-05-01,,Installation
get-convex/convex-backend,335,Feature Request: Node runtime within components,open,2026-01-29,,Feature Request
get-convex/convex-backend,191,Convex CLI always creates .env.local even when environment variables are already set,open,2025-08-19,,Question
get-convex/convex-backend,294,Docs: useAuthFromAuthKit implementation in AuthKit docs is outdated compared to template,closed,2025-12-28,2026-05-02,Documentation
get-convex/convex-backend,456,"convex dev --once fails with ""Body is unusable: Body has already been read"" when WorkOS already has the redirect URI",closed,2026-04-25,2026-05-01,Bug
get-convex/convex-backend,401,Upgrade Convex Clerk integration to Clerk Core 3 (‎`@clerk/react` v6),open,2026-03-13,,Question
get-convex/convex-backend,152,`use node` doesn't work on Windows,open,2025-07-17,,Compatibility
get-convex/convex-backend,458,"convex dev crashes with EINVAL: invalid argument, fsync when .env.local is a FIFO (regression in 1.35+)",open,2026-04-29,,Bug
get-convex/convex-backend,443,usePaginatedQuery makes thousands of requests when using streams and filterwith together,open,2026-04-14,,Feature Request
get-convex/convex-backend,455,"Feature request: `deployment list`, `deployment delete`, and deploy-key CLI commands for automation workflows",open,2026-04-25,,Feature Request
kurtosis-tech/kurtosis,3073,api/golang@1.18.1 fails to build for external consumers: undefined path_compression.ComputeContentHash,open,2026-04-28,,Bug
metalbear-co/mirrord,4231,Install script produces an error message from curl,open,2026-04-29,,Bug
apioo/fusio,676,Agent costs,open,2026-05-07,,Question
apioo/fusio,675,Webauthn support,open,2026-05-07,,Feature Request
apioo/fusio,674,varchar(1023) overflow on fusio_token.scope when client_credentials grant omits scope and the app has many granted scopes,open,2026-05-04,,Question
apioo/fusio,673,Strong dependancy on the marketplace during Fusio API startup,open,2026-04-29,,Question
apioo/fusio,672,JsonLD types,open,2026-04-12,,Question
apioo/fusio,669,Action logging,open,2026-03-21,,Question
apioo/fusio,671,Agent SDK method discovery,open,2026-03-29,,Question
apioo/fusio,670,POST HTTP Processor Class not working,open,2026-03-24,,Question
apioo/fusio,666,Taxonomy,closed,2026-02-08,2026-03-22,Question
apioo/fusio,668,BUG: Fusio JSON parsing fails 500 if payload bodies include non-standard Unicode whitespace (U+00A0 etc.),closed,2026-02-24,2026-02-25,Bug
apioo/fusio,667,AI architect intent,closed,2026-02-16,2026-02-22,Question
apioo/fusio,661,Action config commit log,closed,2025-12-31,2026-02-10,Question
apioo/fusio,663,Question about API Gateway Use-Case,open,2026-01-23,,Question
howie6879/weekly,219,[工具自荐] 一个尽量保留原排版的 AI 漫画翻译在线工具：mangatranslator.me,open,2026-04-06,,Question
howie6879/weekly,218,【开源自荐】OpeniLink Hub：让微信接入 Claude/ChatGPT 自动回复，应用市场一键查股票、生图、转发到飞书,open,2026-03-29,,Question
howie6879/weekly,217,【开源自荐】墨梅博客是一个基于 Nuxt 构建的 AI 驱动、原生国际化的开发者博客平台,open,2026-03-17,,Question
howie6879/weekly,216,【开发自荐】看图识梗 - 看图猜词语的趣味小程序,open,2026-03-12,,Question
howie6879/weekly,211,老胡老胡，停更了吗,open,2025-12-01,,Question
FrancescoXX/rustcrab,193,"rustcrab/book-compendium/chapter-8 /14_observer_pattern.rs, wrong comment",open,2026-04-07,,Bug
FrancescoXX/rustcrab,189,Add metadata for every page to improve SEO and accessibility,open,2025-05-08,,Feature Request
FrancescoXX/rustcrab,192,"[BUG] wrong code, will not compile",open,2026-03-21,,Bug
FrancescoXX/rustcrab,194,https://github.com/FrancescoXX/rustcrab/blob/main/book-compendium/chapter-9/08_closure_capture_modes.rs comment,open,2026-04-13,,Question
EasyCorp/EasyAdminBundle,6889,Pretty URLs broken on one-to-one related entities,open,2025-04-01,,Question
EasyCorp/EasyAdminBundle,6260,Dynamic Form Fields,closed,2024-04-15,2026-05-10,Question
EasyCorp/EasyAdminBundle,6264,CollectionField with json,closed,2024-04-17,2026-05-10,Question
EasyCorp/EasyAdminBundle,6269,Search not working with POSTRGES,closed,2024-04-18,2026-05-10,Question
EasyCorp/EasyAdminBundle,7518,TestHelper selector for grouped actions does not work.,closed,2026-03-24,2026-05-09,Question
EasyCorp/EasyAdminBundle,7460,CollectionField to another relation on detail page is calling EDIT action on crud controller of relation,closed,2026-02-24,2026-05-09,Question
EasyCorp/EasyAdminBundle,7509,Add BeforeFormValidateEvent to New/Edit Controllers,open,2026-03-17,,Feature Request
EasyCorp/EasyAdminBundle,6207,Pass parameters to linkToCrudAction,open,2024-03-17,,Question
EasyCorp/EasyAdminBundle,6213,Make ArrayField translatable,open,2024-03-20,,Question
EasyCorp/EasyAdminBundle,6219,Enable filters for autocomplete action,open,2024-03-21,,Question
EasyCorp/EasyAdminBundle,6231,Ability to add html attributes to crud pages,open,2024-03-26,,Feature Request
EasyCorp/EasyAdminBundle,7602,Missing translations for file upload,closed,2026-05-08,2026-05-08,Question
EasyCorp/EasyAdminBundle,7598,Upgrade bootstrap to 5.3?,closed,2026-05-06,2026-05-08,Question
EasyCorp/EasyAdminBundle,6225,renderAsEmbeddedForm is not validating subfields in PROD mode but does in dev mode,open,2024-03-25,,Question
EasyCorp/EasyAdminBundle,6245,Assets does not included for embedded crud form fields,open,2024-04-05,,Question
EasyCorp/EasyAdminBundle,6247,Some bootstrap functionnalities don't work if we use stimulus,open,2024-04-08,,Question
EasyCorp/EasyAdminBundle,6253,setHtmlAttributes methods doesn't create multiple attributs,open,2024-04-10,,Question
EasyCorp/EasyAdminBundle,6257,Collection::allowDelete should still allow deletion of unsaved items,open,2024-04-12,,Question
ppy/osu-web,12519,Sorting FA track search by title has weird priorization.,open,2025-11-04,,Question
ppy/osu-web,12917,"In some cases, Lazer first place ranks are incorrectly awarded on profile",open,2026-04-17,,Question
ppy/osu-web,12890,Make notifications more visible on mobile browsers,open,2026-04-05,,Question
ppy/osu-web,12903,`Beatmapset.current_nominations.rulesets` Returns `null` instead of array of rulesets,open,2026-04-10,,Question
ppy/osu-web,5229,Beatmap tags character limit should be more than 1000,open,2019-11-04,,Question
ppy/osu-web,12953,BBCode Regression: Nested [box] elements,open,2026-05-05,,Question
ppy/osu-web,12908,disallow blocked users make comments under your comments/beatmaps,open,2026-04-13,,Question
ppy/osu-web,12885,Receive notifications for replies to modding discussions,open,2026-03-28,,Question
ppy/osu-web,12948,API: the user beatmap score endpoint is sometimes wrong,open,2026-04-25,,Bug
ppy/osu-web,12952,Add subscriber count for forum posts,open,2026-05-04,,Feature Request
ppy/osu-web,12951,"[Feature request]: Legacy ""First Place Ranks"" on profile page",open,2026-05-03,,Feature Request
ppy/osu-web,10134,Add player profile `beatmapsetGraveyard` event,open,2023-04-19,,Feature Request
ppy/osu-web,12934,"""Literal"" Hush-Hush (Expert) Medal Not Visible",closed,2026-04-23,2026-04-26,Question
ppy/osu-web,8111,Unmarked featured artist maps,open,2021-09-10,,Feature Request
commaai/openpilot,37988,"Car unrecognized, Vehicle variant unrecognized",closed,2026-05-09,2026-05-10,Question
commaai/openpilot,37969,jotpluggler ZMQ streaming crashes,open,2026-05-05,,Bug
TagStudioDev/TagStudio,1228,[Bug]: Multi-Select updates do not update icons for special tags,open,2025-11-26,,Bug
TagStudioDev/TagStudio,207,[Feature Request] Sorting options,open,2024-05-22,,Feature Request
TagStudioDev/TagStudio,3,[Feature Request]: Import Tags from List,open,2024-04-23,,Feature Request
TagStudioDev/TagStudio,1197,[Bug]: Mirror Entries loads infinitely,open,2025-11-11,,Bug
TagStudioDev/TagStudio,1045,[Bug]: Cannot search parent tag from tag menu,open,2025-08-22,,Bug
TagStudioDev/TagStudio,1037,[Bug]: File Duration Label Non-Functional,open,2025-08-19,,Bug
TagStudioDev/TagStudio,1196,[Bug]: Library entries matching Duplicate files from the provided DupeGuru file are not consistently being returned,open,2025-11-11,,Bug
TagStudioDev/TagStudio,1357,[Feature Request]: Unified Text Field Editor,open,2026-05-10,,Feature Request
TagStudioDev/TagStudio,1359,[Feature Request]: Create/Remove Field Templates,open,2026-05-10,,Feature Request
TagStudioDev/TagStudio,1358,[Feature Request]: Editable Field Names,open,2026-05-10,,Feature Request
TagStudioDev/TagStudio,1348,[Feature Request]: Allow automatically adding new files after the 10000th,closed,2026-05-04,2026-05-10,Feature Request
TagStudioDev/TagStudio,1352,[Bug]: Reduced search performance in 9.5.7,open,2026-05-07,,Bug
TagStudioDev/TagStudio,1356,refactor: Get rid of sqlalchemy,open,2026-05-09,,Question
TagStudioDev/TagStudio,1325,[Bug]: Deleting child tag breaks search,closed,2026-03-01,2026-05-09,Bug
TagStudioDev/TagStudio,1318,TagStudio Persists in Temp Folder and Continues Running After Uninstallation,closed,2026-02-26,2026-05-09,Installation
TagStudioDev/TagStudio,1263,"[Bug]: scanning directories bar turns black after 50,000 files",closed,2025-12-15,2026-05-09,Bug
TagStudioDev/TagStudio,1310,[Feature Request]: Incremental multi-strategy sorted full-text indexed search.,open,2026-02-16,,Feature Request
TagStudioDev/TagStudio,1322,[Bug]: Portable binary cannot open text files or LibreOffice documents on Linux,open,2026-02-28,,Bug
TagStudioDev/TagStudio,1346,[Feature Request]: Visual Tag Editor,open,2026-04-26,,Feature Request
PostHog/posthog,58244,Feature Request: Workflows ai prompts,open,2026-05-10,,Feature Request
